user_name,sentiment_gold,sentiment_pred,entities_gold,entities_pred,tweet_id,user_id,created_at,gold_int,pred_int,text
RestoreAcct,-1,-1,[],['circumference'],1432871256093724674,1412787044040855556,2021-09-01,[],"[(72, 85, 'ADE')]","--------- --- # ---- --- ---- --------. ----- --------- -- -- -.- -- -- circumference. ""-- ---- -- ---- --- -------- -- ----- -- -- ------ -----”.
-- ----------- --- ---- ---- --- (-------- -------------- ---- -- --’-- ---- ------).

--- ----- -- -----.

-----://----------.---/--------/--------/-----------------------------------------------------------------"
GeorgesSalo,0,1,[],['immune'],1432876436499484686,3314066105,2021-09-01,[],"[(124, 130, 'ADE')]","-------’- ------- --------- ---- ---- ------ --- ---------- -- - ------- ---- ---- -- ------ ---. -- -------- ---- -------- immune --------- -- --- --- ------------. ------- ----- ---- ------- -- ---------- ---- -- -------- --- ------ -- --- ----- ------.
-----://---.---------.---/----/--------/----------/--------------------------------------------------------------"
sirjackwindsor,-1,-1,"['died', 'headaches']",['headaches'],1432893723659079684,539035503,2021-09-01,"[(18, 22, 'ADE'), (188, 197, 'ADE')]","[(188, 197, 'ADE')]","- ----- --------- died --- -- ------------- ---- --- ----------- -------- -------, - ------- --- -----.

---- ----, --- ------ --- --- -----, ---- -- --- --- -- -- -- --- ----- ---------- headaches - ---- ----- ------- --- ----- ---- -- --- -------.
-----://---.---.--.--/----/------------------------"
TinaTago1,0,0,[],['survivability'],1337786457491173378,831892840385040386,2020-12-12,[],"[(53, 66, 'ADE')]",--------------- ----------- -------- ---------- -- % survivability --------- -- --- -----...  --’- ------ ---- -- ---- --- ---- -------.. ---- ---- -- --- - -- -- --- --- ---- ----- --- ---- --- ---- -/- -----. ------- ---- ---- ---------- --- ---- ------- -- - ----- -- ---- -- - --- ----- ---- --- ----------- ----
ScvWatcher,-1,-1,[],['like s***'],1337797410890764289,867766604846702597,2020-12-12,[],"[(113, 122, 'ADE')]",-------------- - ---'- ---- ---------. -- ---- --- ---. - --- - --- ---- ----- ---- ------- - ---'- ---- -- ---- like s***. -- -------- ----- -------- ---- -----. ---'- -- -'- --. - ---'- ---- --. - ---- ---- ---- &---; --- ---- --------- ---- -'- ---. - ---- -------- --- ----------- -------. -----://-.--/----------
warrioroftrut,0,-1,['allergic reactions'],['allergic reactions'],1344870531946991617,832861190,2021-01-01,"[(37, 55, 'ADE')]","[(37, 55, 'ADE')]",------ -------- ------- ------- ---- allergic reactions ---- -------- -----://------.---/----/--/--/-----------------------------------------------------------------------/?----------=-------------------&----------=----%---------&------------=----%--------- --- -------
KidsCharity3,0,-1,[],"['anaphylaxis', 'allergic reactions']",1344875788747874305,908289019716435973,2021-01-01,[],"[(125, 136, 'ADE'), (147, 165, 'ADE')]","--- ------ --- ------- ---------- ----- ------ -------- ---------. 

-------'- ------- --------- ---- ------ ---- ------- -- anaphylaxis -- ------ allergic reactions -- - -------- -- ----, ------ --- -- ----- --- ------ -------.

#----------

-----://---.------.---/----/--------/--------/----------/----------------------------------------------------------------------?-------=---&--------------------=----"
KidsCharity3,0,-1,"['anaphylactic reaction', ' tongue became numb', 'blood pressure plummeted']","['blood pressure plummeted', 'tongue became numb']",1344876519408209922,908289019716435973,2021-01-01,"[(18, 39, 'ADE'), (72, 91, 'ADE'), (97, 121, 'ADE')]","[(97, 121, 'ADE'), (73, 91, 'ADE')]","------ ------ --- anaphylactic reaction -- --- --- ------- -------. 
--- tongue became numb, --- blood pressure plummeted— --- -- ----------------- -- ------- (-------- --- --- ------------ --------- -------).

 #--------------- #---------- #--------- 
-----://---.-------.---/--/----------------------------------------------------------------.---?--------------------=----"
KTVZ,-1,-1,['allergic reaction'],['allergic reaction'],1344881075454177280,25451167,2021-01-01,"[(139, 156, 'ADE')]","[(139, 156, 'ADE')]","-- --- ------ ------ --------- --- ------- ------, ------ ------ --------- -------- ----- ---- - ------ ---- ------ ----- --- --- - ------ allergic reaction -- --- ------- -------- ------- ---- -------- ---------------. -----://----.---/----/----/--/--/---------------------------------------------------------------------------------/"
ofcherrie,1,1,"['knot', 'muscle soreness', 'itch']","['muscle soreness', 'knot', 'itch']",1344896710699438082,4608088094,2021-01-01,"[(111, 115, 'ADE'), (147, 162, 'ADE'), (211, 215, 'ADE')]","[(147, 162, 'ADE'), (111, 115, 'ADE'), (211, 215, 'ADE')]","- --- --- ----- ---- -- --- ----- ------- -- ------- -- ------ -------. -- ---- ------- -- --- -- ---. - --- - knot -- --- --------- ---- --- ---- muscle soreness --- --’- --- ---- --- &---; - ---- ---- - ----- itch -- ---- ---- ----- --- --- ----. 
- ------ ---- --- --- ---- ----!"
issa_alsaher,-1,-1,"['Death', 'Fever']","['irresponsible', 'Fever', 'Death']",1356080612625448965,1038016903,2021-02-01,"[(56, 61, 'ADE'), (66, 71, 'ADE')]","[(22, 35, 'ADE'), (66, 71, 'ADE'), (56, 61, 'ADE')]","---- -- --------- --- irresponsible.  

---------: ---- Death --- Fever ---- ------ ------- ---- ----- -----://-------------.---/----/--/--/---------------------------------------------------------------/ --- ----------------"
pmbutterfly,-1,-1,[],['alters your dna'],1356085866926632960,137403143,2021-02-01,[],"[(152, 167, 'ADE')]",--------------- --------- -- -- ------- --- --------. -- --- ---- ---- ---- ---- --- -------- -- -----------?  -------- ---- -- ---. ---- ----- ------- alters your dna. ------- ---- -- -- ---- -- --------- ------. - ---’- ---- ---- -- -- ----.
D_Shelf,0,0,[],['inside'],1356086057624883201,19744043,2021-02-01,[],"[(174, 180, 'ADE')]","---------- ---- --- (------/-----------) -------- ---- ------ ---- --- ---- --- ------- -- --- ----, -- ------- --- -------- ----- -----. --- --- -- ---- -------- ----- ---- inside --- -------. ---- ----- ----------- ----- -----://---.-------.---/-----------/----/------/-----------------------------------.----"
AdHominemIzBad,-1,-1,[],['sleep at night'],1356087568773898246,4898430810,2021-02-01,[],"[(133, 147, 'ADE')]","---------- -------------- --------------- ""---- ------- -- ---- ------- --- -- ----- ----"" &--;- ---'-- -- ---- -- ----, --- --- --- sleep at night?

""-- ----- ----, -- - ----- ----- ------- ------- --- ----- ----- &---; -------, ------ ---- --- --------- ---- ------- ----- ---- - -------- ------- ----- -- - --- ------"""
chewmela,-1,-1,[],"['succumbed', 'hitting it dry']",1366238743343075329,256902959,2021-03-01,[],"[(126, 135, 'ADE'), (147, 161, 'ADE')]",-------- ------------- ---'- ---- ----- - -----. - ---- --- --- --- -- ---- &---; ----- --------- ------ -- ------- --- ----- succumbed ------- -- hitting it dry. ---- -- -- ----'- ---- -------- --------- -------. ------------.
TheRMH,1,1,[],"['felt nothing', 'feel cold']",1366242634944053250,28722856,2021-03-01,[],"[(215, 227, 'ADE'), (269, 278, 'ADE')]","----- --- - --- ------- -- --- -- --- ----- ---- -----! 

--- ---------- -------- ----- ----- --- --- ----- ----- ------ -- --- ---- ------ -- --- --- ----- ---- -- --- -------- ------- -----. 

(--- ------- -- --- felt nothing ---------- --- --- ------ ------- ----'- feel cold) -----://-.--/----------"
IamkingEdwards,1,1,"['headache', 'fatigue￼']","['fatigue', 'headache']",1366243520294641667,1185049765014319104,2021-03-01,"[(138, 146, 'ADE'), (151, 159, 'ADE')]","[(151, 158, 'ADE'), (138, 146, 'ADE')]","-------- ------- ------...... ----- - -------- -- ------ ---- ----- ----- -- ----- ---------- ---- ------ ￼ --- - -- ---- -- --- ---- --- headache --- fatigue￼.

#-----------------------
#-----------------
#-------
#---------------------"
Daring_Paula,-1,-1,[],"['headache', 'lupus', 'joint pain']",1366246203680321536,2505374476,2021-03-01,[],"[(132, 140, 'ADE'), (182, 187, 'ADE'), (155, 165, 'ADE')]","-’- ------- -- -------- ------- --------( ------) , ------ ---- --- -- --- -- ---- --- ---- ------- , -- --- --- -.- --- --- - ---- headache ---- - --- -- joint pain ------- ---- -- lupus ,--- ------ -- ------------------ --- --- ---- --- ----- --- ---- -----  . 
 -’- ------ 🥺💜"
1228erin,0,0,['heart failure'],['heart failure'],1366254584507867137,874689614,2021-03-01,"[(97, 110, 'ADE')]","[(97, 110, 'ADE')]",--------------- -’-- -------- ---- ----- -- ------ ----- -------. -- ------. -’-- --- ----- ---- heart failure -- - ---------------- -- --------- --- ------ -- ------- ------- ------ --- -----.
bhoang08,-1,-1,[],['moronic'],1366257600967421957,1224392530617389061,2021-03-01,[],"[(74, 81, 'ADE')]","--------- ------------ --- - ----- ---, --- ---- --- --- ------ -- ------ moronic.  -- ---- --- -------- ------ --- -- ------- --------- ---------- ---’-- ----.  --- -- ------- ----- --- ---- ---- ------- --/---- -----?  -- --- - ------ --- ------- ------- ------ -- ------ -- ----- --- --- -- ----."
EdselSalvana,1,1,['Arm hurts'],['Arm hurts'],1366257936872271872,3138945535,2021-03-01,"[(11, 20, 'ADE')]","[(11, 20, 'ADE')]","-'- -----! Arm hurts --- ----'- ---- -- ------ ----- ------- ----- -- ----- --- ---------- ----------. #- -- --- ---------- -- --- -----------! ----- --- ------- --- -- -------- --- ------ -- ---- -- ---- ---- ------. #------------ 

-----://--------.--------.---/-------/----------------------------------------------------------------"
Irene__Ke,0,0,[],['immunity'],1377501668900737026,1245972697370288130,2021-04-01,[],"[(125, 133, 'ADE')]","---'- -------- ------ --- --- -- --- --- ---------- ------- --------
----------- ------- ------ ----- --------- ----- ------ immunity ------- --------
---- ---- ---- ---- --- --- ---- --- -- ------- - ------- ---. -----://-------.---/------------/------/-------------------"
SWCGMC,0,-1,['Chills'],['Chills'],1377512770657263621,1366866577149349894,2021-04-01,"[(0, 6, 'ADE')]","[(0, 6, 'ADE')]",Chills --- ------ ----- ------- -- - ---- ----- -- ------ ----- -----. --- -------!
endaguinan,1,1,['*burning* up'],"['saturated', 'burning* up']",1377514958385258496,1208951,2021-04-01,"[(58, 70, 'ADE')]","[(118, 127, 'ADE'), (59, 70, 'ADE')]","---- ----, -’- ---- -------- --- --- -- -------, --- - -- *burning* up ----- ----- -- ---- -----. -------, ------ --- saturated. ----- ---- ----- -- ------------. 

--’- ----- -- -- -- ----------- ---! 

#--------- #---------- #----------- -----://-.--/----------"
ExMark19r,-1,-1,['Convulsions'],['Convulsions'],1377517775988518921,1250125705100156928,2021-04-01,"[(25, 36, 'ADE')]","[(25, 36, 'ADE')]",----- --- -------------- Convulsions ---- ---'- ---- ---- ----- --------- ------- ----- ------- -------- -----://------.---/----------------------------------------------------------------------------------.----
IronicAlgorithm,-1,-1,[],['weary'],1377518617709907971,1323195638310469632,2021-04-01,[],"[(135, 140, 'ADE')]","-----://---.---.------.--/--/----/---------------------------------------------------------------------------------
- -- --- --------- weary --- --------- -- --- - ------ ------- ---. ------ --- ------- ----- -- -- ----- -- -- ----- --- ------ --- ------ ----?"
PhraAthit,-1,-1,['facial paralysis'],['facial paralysis'],1377518836421951488,53868814,2021-04-01,"[(21, 37, 'ADE')]","[(21, 37, 'ADE')]","---------- --------- facial paralysis ----- -------- ------- ----- ---------- --------- ---- -- -------- 
#----- #-------- #------- #------- #------------
-----://---.----.---/----/---------/------------------/-------/-------/-------------------------------------------------"
SusanElkinJourn,-1,-1,[],"[""n't""]",1377518906479407105,66661941,2021-04-01,[],"[(168, 171, 'ADE')]",-----://---.-----------.---/-------/------------------------------------------------------------- -- --- -- -- ---- ----- ------- ----- ---------- ------ ---- ---- ----n't --- ------? --- -------- -------- -- ---------' ----- -- --- --------?
gracehwang1970,0,0,['Skin rash'],['rash'],1377523105325707269,712199546638508032,2021-04-01,"[(14, 23, 'ADE')]","[(19, 23, 'ADE')]","#----------- 
Skin rash

-----://---.---------.--.--/----/---------------/---/------------------------------------------------------------------------.----"
cassie_kiz,-1,-1,['arm hurt'],['arm hurt'],1388311898987417601,431241233,2021-05-01,"[(69, 77, 'ADE')]","[(69, 77, 'ADE')]",--- -’--- -----’- ------- ---- --- ---- --- ----- ------- ----- ---- arm hurt ---- - -----. - ---- --- --- ----- ---- -- ------ --- -- --- -- ------- --
Marmas110189,1,-1,"['flu shot reaction', 'sick', 'Headache', 'dead tired', 'sore body', 'fever', 'sore throat', 'earache', 'fuzzy brain']","['fuzzy brain', 'sick', 'sore throat', 'sore body', 'fever', 'dead tired', 'earache', 'Headache']",1388313369363369984,974846751235428353,2021-05-01,"[(75, 92, 'ADE'), (119, 123, 'ADE'), (125, 133, 'ADE'), (135, 145, 'ADE'), (153, 162, 'ADE'), (164, 169, 'ADE'), (171, 182, 'ADE'), (184, 191, 'ADE'), (193, 204, 'ADE')]","[(193, 204, 'ADE'), (119, 123, 'ADE'), (171, 182, 'ADE'), (153, 162, 'ADE'), (164, 169, 'ADE'), (135, 145, 'ADE'), (184, 191, 'ADE'), (125, 133, 'ADE')]","---- --- ------ ----- ------- (---- ------- ---’- --- - -------- ---- ---- flu shot reaction):

- ---- -- ------- ---- sick. Headache, dead tired, ----- sore body, fever, sore throat, earache, fuzzy brain.

&---; ---, -- --- -, - ---- ------ ---- - --- ------------. 

----- --!!!"
DechennePepper,1,1,['arm is extremely sore'],"['sore', 'arm is']",1388316421021519873,1375710183742074881,2021-05-01,"[(62, 83, 'ADE')]","[(79, 83, 'ADE'), (62, 68, 'ADE')]",- --- -- ----- ---- -- --- ------- -------- ------- -----. -- arm is extremely sore --- --'- ----- -- -- - --- ------- -- -- -------- --- --------- ----- ---------- #-----------
JassiKhangura,-1,-1,[],['shenanigans'],1388318466369798146,110045404,2021-05-01,[],"[(127, 138, 'ADE')]","“------- ------- --- ------- ---- ----- ----- ---- ----,” ---- ------ ------, --- ------------ 

----- --'- --- ------- -- --- shenanigans ----- ------ -- --------------- --------------- 

-----://---.--------.--.--/-------/---------------------------------------------------------------------------------"
Patricia0192837,0,-1,"['Covid Arm', 'rash']","['bug', 'rash', 'itch']",1388321147629019140,834805295700389890,2021-05-01,"[(26, 35, 'ADE'), (58, 62, 'ADE')]","[(141, 144, 'ADE'), (58, 62, 'ADE'), (169, 173, 'ADE')]","- --- ------- ---- - --- ""Covid Arm."" - --------- - ----- rash ----- - ---- ----- --- ----- ---- -- --- ------- -------💉. - ------- -- --- - bug ---- 🐝 (--- ---- -- --- itch ----- -- --- ----- --- ---)😸#-------------- #------- #--------"
andreaboo_ss,1,1,[],"['body aches', 'feverish']",1399589818091282434,1365442843074908161,2021-06-01,[],"[(256, 266, 'ADE'), (240, 248, 'ADE')]","----- ------- ---- --- ---------- ---- -------- --- --- --- ----- ---- -- --- -------- -------. -- -------- -------. -- --- ---- ------- - ----- -----, --- -- --- --- -- ---- -------. -- --- ------- -- ---- ------- ----- --- --- -- -- ---- feverish -- --- body aches."
lelayozlacab,-1,0,['gaining weight'],['gaining weight'],1399592868356902913,1025971193709441024,2021-06-01,"[(3, 17, 'ADE')]","[(3, 17, 'ADE')]",-- gaining weight -----!!! --- -- ----- ------- (-------)
Capt_DavisLouis,0,0,[],['Allergic'],1399593765828845571,102297236,2021-06-01,[],"[(23, 31, 'ADE')]","---- ------, ------ -- Allergic -- ------- &---; ----------, --- --- ---- #----- #------- ?
#---------- #------- #---- #------ #--- #--------- #------ #----------- #------------- #------"
girlyswotspider,1,1,"['covid arm', 'hallucinogenic dreams']",['hallucinogenic dreams'],1399598801783070726,747375639708180480,2021-06-01,"[(73, 82, 'ADE'), (94, 115, 'ADE')]","[(94, 115, 'ADE')]","--------- - --- -- --- -------- -------- --- 

----- ----- -.----
----- ‘covid arm’ --- ----- hallucinogenic dreams

--- -----, --------- -------- --- --- --------- ---------- --- --- 

-- ---- ---- --- ---- - ----- ------- --- -------- ------ - ---- --"
GraffitiExpert,-1,-1,['heart inflammation'],"['gaslighted', 'been', 'heart inflammation']",1410433435831726082,300616187,2021-07-01,"[(122, 140, 'ADE')]","[(52, 62, 'ADE'), (35, 39, 'ADE'), (122, 140, 'ADE')]","""------- ---- --- ----- ---- ---’- been ------- --- gaslighted -- ------- ... ------- --- ------- -------- ---- - ---- -- heart inflammation ----- ------- -----. --- ----- ------------ -------- ----- -- --- --- ------"" -&--; -----://----------------------.---/--------/-------------------------------------------------------------------------/

-----://-------.---/--------------/------/-------------------"
bytebot,-1,-1,[],"['greased the', 'palms']",1410435520539234306,1413771,2021-07-01,[],"[(211, 222, 'ADE'), (229, 234, 'ADE')]","--------- ----- --- ------- ------- -- ----- -----------. 

---------, -- --------, -- -- ------ *--- ---- --------- -------* (---- -- --- ------ -- -- -- ----- --- ----), --- ----, -------- ------- -- -------- greased the ----- palms. 

-----://---.------------.---/---------/------------------------------------------------------------------------------"
ChrisLancashir3,-1,-1,[],['confusion'],1410438110437994501,4534461314,2021-07-01,[],"[(137, 146, 'ADE')]","--- --- ------ -- --- ---- ----- ---: --------- ---------------- -- --------- --- --------? ------------- -----. -------- --------- ---- confusion! 
---- --- ---- --------- ------- ---- '-----' ------.
----- -------- -- ----- ---- ---- ---- #----------- -------. 
#------ -----://-------.---/----------/------/-------------------"
Yadda1111,0,0,[],['reaction'],1410439392724852743,476825981,2021-07-01,[],"[(92, 100, 'ADE')]","--------------- ---- ------. -- ----- -------- -- --- -- ----- -- ------- -- --- ---- - --- reaction -- ------? ---- -- ---- - ---- ---- ------- -- ---- --- -------, --- ------ ---- ---- -- ----- -----. -------- --- --- ----- -- -- --- -- -- ---- ---- --- -------? ----- --- ------!"
Janet76092993,0,0,['clotting'],['clotting'],1410439470382424064,1347058895416561666,2021-07-01,"[(156, 164, 'ADE')]","[(156, 164, 'ADE')]","---------- --------- --- -- ----- --------- -- ----------- --- ------------ (----) --- ---- ---- --- ------ ----- --, --- ------ -- --- ------- ------- --- clotting -------- -- - ------ ------- ---- --- ---- -- ------ ------- ---- --------. -- ---------- ------ -- ------- --- ---- -----."
AwakenedAussie,-1,-1,[],"['dingaling', 'murdering']",1421657109687541765,1045325664709009408,2021-08-01,[],"[(33, 42, 'ADE'), (74, 83, 'ADE')]","------------ --- ---- --- ---- - dingaling ---- ------ &---; ---- --- --- murdering -----------! -----://---.-------------.---/----/--/------------------------------------------------------------------------/

-----://---.-------------.---/----/--/----------------------------------------------------------------------/

-----://---.-------------.---/----/--/--------------------------------------------------------------------/"
sonnlich,1,-1,['blood clots'],['clots'],1421659276347461632,14130672,2021-08-01,"[(48, 59, 'ADE')]","[(54, 59, 'ADE')]","--- ---- ----'- - --- ---- ------ ---- ----- -- blood clots ---- -- ----------- -------?

----- -- ----- -- ---'-- ---- ------- -- --.

- ---- -- -----. -- --------- ------------ ---- - - ------ --- ------.

-- - ----- -- ------ --- ----'- --- --- -------? -'- -- ----- --- --."
fadouagh,0,0,[],['symtomps'],1421660638003089414,43486251,2021-08-01,[],"[(46, 54, 'ADE')]","--------- -------. ------- -- ------------ -- symtomps -- --- ----- ---- -----. ---, -- ---- --- ---- -- -- --- ---------. -----://---.------.---/---------/-------------------/-----------/-----------------------------"
MizzyII,-1,-1,[],"['suppress', 'immune system']",1421664012480049153,814312202,2021-08-01,[],"[(137, 145, 'ADE'), (152, 165, 'ADE')]","--------------- ---------- -------- ---- ----, ------, -------, -- --- -&---;-. ---- --- ---- --- ---- ------- ----- --- ------- --- --- suppress ----  immune system --- ---- --- --- --- -----, --- -------- -- -- ------. ---- --- ---- ----. ------------ -- --- ----."
SteveL202,-1,-1,[],['death'],1421665205923287042,616996381,2021-08-01,[],"[(166, 171, 'ADE')]","---. ------- ------- ------- ------- ------ ----- -- ‘---------- ------.’ ----- --- ------ ---,--- ------- --- ---.
------ --- --- ---------, --- -------, ------ --- death ----- ---- --------- --- ------- -- --- -----------. ---- --- ---. -- -- -----.  -----://---.------------.---/--------/-------------/-------------------------------------------------/"
CryptCommunique,-1,-1,[],['hoodwinked'],1432895446200975365,1267726056804347909,2021-09-01,[],"[(126, 136, 'ADE')]","---- -- -- ------ --- ---------. ------ ---- --% --------- ---- --- ---- ---- ---- --- --.--% --------- ----. ---'-- --- ---- hoodwinked ---- --- --------. - ----'- ---- ---- ---- --. ----. 

--- --- ----- -- ---- ---- ------?

---------------- -------- 

-----://---.----.---/----/--/--/----------------------------------------------------------------------------------------.----"
mgcroteau,1,0,[],"['high BP', 'asthma', 'cold']",1432897980248563712,25485527,2021-09-01,[],"[(187, 194, 'ADE'), (196, 202, 'ADE'), (221, 225, 'ADE')]","- ---- ------ -- ----- -- ----- -----. - -- ----- ---------- (-------), --- ---- ---- ---- -- (-------- -----) - ------ ----- ---. - -- - ----- --------- --- ----- --- (-- -----): -----, high BP, asthma. ----- --- ---- - cold. --- ------- ------ ---- ---- -- ---- ---- --- -----."
equanimity500,-1,-1,['blood clots'],['clots'],1432901506907267076,1112728874670931969,2021-09-01,"[(134, 145, 'ADE')]","[(140, 145, 'ADE')]",-------- ----- ----- -- -- ---- -- #--- ----- -- ---- ---- -- --- ------- --- --------- -- ---- -- ----- ------. ------ --- ---- ---- blood clots ----------- -- ----------- -- ---- ---- ------ -- --- --- ----- ------. -'- -- ---- ---- ------- ----- -----. (----: - ---- --- - ----- -- --)
AzucenaCToronjo,-1,0,[],['shifting'],1432904804406235136,2271203582,2021-09-01,[],"[(180, 188, 'ADE')]","-------------- -- ------ --- --------- --- -------
-. -- --- ----- ------ (--------) --- ------ -- ---- -- -- ---- ----- - -------- -- --- ------------- --- ------- ------- -- --- shifting
-. -----------’- -------- -- - ------ ------- -- --- ---- --- ---- --- ----- ------ --- -- ---------’- --."
albertinho,-1,-1,[],['hesitancy'],1432905013437747203,18934316,2021-09-01,[],"[(187, 196, 'ADE')]",---- ------- -- -- ------ ------ -- ---- --------- ----: ----'-- ---- ---- --- --------- -- -------- --- ----- -- -----. ----'- ----- -- ---- -- --- ---- ----------- --------- -- ------- hesitancy. ----- ---- --------. -- -----.
Breakingviews,0,0,['jitters'],['jitters'],1337476352224727047,12794362,2020-12-11,"[(183, 190, 'ADE')]","[(183, 190, 'ADE')]","-.-. ---------- ---- -- ----------- ------ --- --------’- -------- -------, ----- ----------- ---- ------- ---- ------ --- --- ------- - --- -- - -------- ----------- ---- ----- ---- jitters. ----- -- -- --- ------ ------- ----- -- --- --------’- -------. -----://----.--/-------"
BrusselsTimes,0,0,[],[],1337431053900914699,2807267941,2020-12-11,[],[],-------- ------ --- - ----------- -- -----------'- ------- ---- --- ------- ------- ----- -- --------- ---- ----- -- --- --- -- --- ----.  -----://---.-------------.---/----/----------------/------/------/---------------------------------------------------------------------------------------------------------------------------------------------------------------------------/
LuzanoB,0,1,[],[],1337431149354749952,1899275323,2020-12-11,[],[],"----, ----- -- ------- -----------’- ----- ------- ------- --------- | --- -----://-----.--/----------- --- --------"
guen_tai,0,0,[],[],1337431987271782400,991755246480179201,2020-12-11,[],[],----------- -- ---- -- ----- ------- ------------ ---- ------'- ------- - ---------- -----://---.----.---/----/--/--/----------------------------------------------------------------.----
guen_tai,0,0,[],[],1337432133413949440,991755246480179201,2020-12-11,[],[],----- ---- -------: ----------- -- ----- -------- --- -- --- ------- ---- ------'- ------- - ------- -----://---.----.---/----/--/--/------------------------.----
khaleejtimes,0,0,[],[],1337432249118191617,18860860,2020-12-11,[],[],#----------- -- ---- --------- #------------ ---- #------'- #--------: -----://---.------------.---/--------------------/------------------------------------------------------------------
LindaGeddes,1,1,[],[],1337433107176312833,130824866,2020-12-11,[],[],--- --------- --- ----------- --- ------- - -------- ----- -- - ---- ----: -----://---.-----------.---/-----/----/---/--/--------------------------------------------------------------
DailyMail,0,0,[],[],1337433469908115457,380285402,2020-12-11,[],[],----------- ---- ---- - ----------- -- --- ----------- ------- --- ------'- ------- - ---- -----://----.--/-------
nasty_af2,0,0,[],[],1337433716155510787,1192507270564696064,2020-12-11,[],[],----------- -- ----- -------- ----- -------- ---- ------'- ------- - ------- | ------- - -----://-------.---/------/----------/-------------------------------------------------------------------------
IMoricz,1,1,[],[],1337433847236014084,1532402742,2020-12-11,[],[],-- --- ------- ---------- --- ------- -- -- ----- - ----------- -- --- ------------------ --- ------- - -------- -- --- -- ---------- ------- -------- --- -- --------. ------ --- ------- -------- ----- ---- -- - ------ ------ -------- -- ------.
NewsNew47877823,0,0,[],[],1337433981512454148,1334035196266606592,2020-12-11,[],[],--- #----------- -- ------- -- ---- ------  #-------  -----://-------.---/------------------------------------------------------------------
SFist,0,0,[],['roiled'],1344816228645408770,14093707,2021-01-01,[],"[(56, 62, 'ADE')]","---- --- --- ---- ----- -- ---- - ------- -------- ---- roiled --- -- ----- --- ---------, --- --- ----- -- ------- --- ---- - ------- ------- -- -------- ----- -------- ------, --- --- ------- ------- -- --------- -- -- ---------- --’- ------- -- -- --. -----://-----.---/----/--/--/-------------------------------------------"
McPack81,-1,-1,[],['hoodwinked'],1344817210678771713,1030640665,2021-01-01,[],"[(11, 21, 'ADE')]","--'-- ---- hoodwinked, ----------, ---- ------, --- ---- --- ---- --- --------!  -------’- ---------, ----- -------- - --.- ------- -------- ---- -- -------- --, --- ---- -------- -- ------- --. ---- --- ---- ----- --- ------- -------- --- ---- ---- ------ -----://-----.---/-------------/---/----/--/-------------------------------.----?--------------------=----"
AyeshaR1202,0,0,[],[],1344802641193426945,987512330270326784,2021-01-01,[],[],"------- ---- ----- ------- - ------- -- ------- (----- - ------- ----). ----- ---- ----- --- ----- ---. ----- ----, -----------/------'- ----- ------ ------- --- ---- ---- ---------- -- --- -- #------- #-------- #------- #--------------  ----://----------.---/-------------------------------------------------/"
Tim_Eagon,0,-1,[],[],1344803050465226754,283231131,2021-01-01,[],[],"- --- ------ ------- ----- ---- ---------. --- ---------- -- -------, --------- --- --------- -- ----- -- --- ------- ----- ------- -- ----- ------- ---- ----- -------- - ----- ------ -------- ------------, ------------ - ------------ ----, --- -------- ------ -- --------."
VANorCal,0,0,[],[],1344803085135323136,111705795,2021-01-01,[],[],--- ------- -------- ------- -- ----- ------------ ---------- #--------.  ----- ----:  -----://----.--/--------------------  -----://---.--.---/-----------/----------------/ -----://-.--/----------
gary_lyman,0,-1,"['allergy', 'allergy-like reactions']",[],1344803102914854913,2535654342,2021-01-01,"[(24, 31, 'ADE'), (99, 121, 'ADE')]",[],------'- ------- ------ allergy -------- -----://-------.----------.---/-------/---/----/-- ------ allergy-like reactions -- -- ------ --------- -------- ------- -------- -- ------/-------- --- -- --- -- ------------ ------ (---) ---- --------- -- ------- ------- -------------- -------------
Telizmary_PR,0,-1,[],[],1344803552590503938,284161161,2021-01-01,[],[],-- ------ --- ---------- -------- ---- --- --------- -------- --------- ------- -- -------'- -------- ------- -- ------- -- ---- -------- ------ --- -----://------.--/--- -----://---.--/-/-------
D_GautamD,1,1,[],[],1344803612355145728,1322306529740115969,2021-01-01,[],[],----- ----...  ------/----------- -------- ------- -------- --- --- -- --- --  -----://-------.---/-/------/-------------------
VNephrologist,0,0,[],[],1344804047753134081,771740368274587648,2021-01-01,[],[],-------- ------- ------- -- --/--/--. - --- ----- -- ------ --- ---- ----------. ------ -- ------- --- --- ---- -- -----..... -----://-----.--/----------- . ---- ------- --- ------- #----------- #--------------
The_HR_Team,0,1,[],[],1344804229068718080,1009369891986501633,2021-01-01,[],[],------------------ -------- ------- --- ---- ---------- -- --- --. ----'- --- ---- -- - --- ------ -----://---.---.---.--/----/----------/---------------------------------------------------------/--------?----------=------------&----------=--------------&-----------=-------&------------=------------
PharmacyWeek,-1,-1,[],[],1344804455787745282,58352598,2021-01-01,[],[],---- ------ --------- ---------- --- '------------ ------- -- ----- -- ------- ------- -- ------ ---- --- -- ------- --- ------- ---- --- --------- ------ -- ------ ---- ----- --- '-----------' ----  ------ ---- --- ----- -- --- ------- -------- ...  -----://----.--/------- -----://-.--/----------
rmishuris,1,1,[],[],1344804739674992640,730781027380133888,2021-01-01,[],[],"------- ----- ------- ---- ------: ------, ------------ ------- --------- - ------ ------- ---- (--- --- --------- ----), ------ --- ---- -------- ------ ----- ----- ---- --- ---- --------- ------- ---- ---------------- -------. ----'- -- - --------, ------ ----. ----- --- ----! -----://-.--/----------"
